DATE & TIME,date_x,time_x,wave_direction (°),wave_height (m),sea_surface_temperature (°C),ocean_current_velocity (km/h),date_y,time_y,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),cloud_cover (%),wind_speed_100m (km/h),wind_direction_100m (°),Cyclone
2022-01-08T22:00,08-01-2022,22:00,248,0.54,24.8,0.8,08-01-2022,22:00,23.9,57.0,1013.3,0.0,18.0,268,0
2022-01-08T23:00,08-01-2022,23:00,255,0.54,27.7,1.3,08-01-2022,23:00,22.9,65.0,1014.0,0.0,14.5,354,0
2022-01-09T00:00,09-01-2022,00:00,253,0.54,29.9,1.6,09-01-2022,00:00,21.7,77.0,1014.5,0.0,20.9,41,0
2022-01-09T01:00,09-01-2022,01:00,251,0.52,30.8,1.5,09-01-2022,01:00,21.1,72.0,1014.7,3.0,25.8,23,0
2022-01-09T02:00,09-01-2022,02:00,249,0.52,22.2,0.7,09-01-2022,02:00,20.8,51.0,1014.8,16.0,27.9,7,0
2022-01-09T03:00,09-01-2022,03:00,249,0.52,27.5,0.2,09-01-2022,03:00,20.1,49.0,1014.5,22.0,24.1,360,0
2022-01-09T04:00,09-01-2022,04:00,250,0.5,24.1,0.7,09-01-2022,04:00,19.3,49.0,1014.3,46.0,21.9,9,0
2022-01-09T05:00,09-01-2022,05:00,250,0.5,28.3,1.3,09-01-2022,05:00,18.9,50.0,1014.2,35.0,20.9,19,0
2022-01-09T06:00,09-01-2022,06:00,243,0.48,22.7,1.3,09-01-2022,06:00,18.4,52.0,1013.6,22.0,20.7,20,0
2022-01-09T07:00,09-01-2022,07:00,236,0.48,28.4,1.1,09-01-2022,07:00,18.0,55.0,1013.7,6.0,20.0,23,0
2022-01-09T08:00,09-01-2022,08:00,229,0.46,23.6,0.7,09-01-2022,08:00,17.6,61.0,1013.8,1.0,19.2,17,0
2022-01-09T09:00,09-01-2022,09:00,225,0.44,30.5,0.2,09-01-2022,09:00,17.5,62.0,1014.7,0.0,18.8,17,0
2022-01-09T10:00,09-01-2022,10:00,222,0.42,28.4,1.1,09-01-2022,10:00,17.4,63.0,1015.3,0.0,17.7,17,0
2022-01-09T11:00,09-01-2022,11:00,218,0.4,22.6,1.8,09-01-2022,11:00,17.5,63.0,1015.8,0.0,16.5,16,0
2022-01-09T12:00,09-01-2022,12:00,217,0.4,23.8,2.2,09-01-2022,12:00,18.3,59.0,1016.3,0.0,14.8,14,0
2022-01-09T13:00,09-01-2022,13:00,216,0.42,29.0,2.2,09-01-2022,13:00,19.8,51.0,1016.7,0.0,13.8,15,0
2022-01-09T14:00,09-01-2022,14:00,215,0.42,23.6,1.7,09-01-2022,14:00,21.3,42.0,1016.0,0.0,13.8,20,0
2022-01-09T15:00,09-01-2022,15:00,215,0.4,30.7,0.7,09-01-2022,15:00,22.3,36.0,1014.9,0.0,11.6,26,0
2022-01-09T16:00,09-01-2022,16:00,216,0.36,28.1,0.2,09-01-2022,16:00,23.0,32.0,1013.7,0.0,7.9,24,0
2022-01-09T17:00,09-01-2022,17:00,216,0.34,26.1,0.9,09-01-2022,17:00,23.5,29.0,1012.7,0.0,4.0,10,0
2022-01-09T18:00,09-01-2022,18:00,216,0.34,24.8,1.5,09-01-2022,18:00,24.0,27.0,1012.1,0.0,1.5,284,0
2022-01-09T19:00,09-01-2022,19:00,215,0.34,22.4,1.7,09-01-2022,19:00,23.9,31.0,1012.0,0.0,6.1,208,0
2022-01-09T20:00,09-01-2022,20:00,215,0.34,28.3,1.7,09-01-2022,20:00,22.4,46.0,1012.6,0.0,18.8,177,0
2022-01-09T21:00,09-01-2022,21:00,217,0.34,27.9,1.1,09-01-2022,21:00,21.9,47.0,1013.1,0.0,23.9,175,0
2022-01-09T22:00,09-01-2022,22:00,219,0.36,22.7,0.5,09-01-2022,22:00,22.8,41.0,1013.7,0.0,10.5,176,0
2022-01-09T23:00,09-01-2022,23:00,221,0.36,30.0,0.4,09-01-2022,23:00,22.7,41.0,1014.3,0.0,13.0,85,0
2022-01-10T00:00,10-01-2022,00:00,222,0.42,25.0,0.9,10-01-2022,00:00,21.6,57.0,1014.8,0.0,21.1,98,0
2022-01-10T01:00,10-01-2022,01:00,223,0.48,29.1,1.3,10-01-2022,01:00,20.7,63.0,1015.2,0.0,16.0,81,0
2022-01-10T02:00,10-01-2022,02:00,224,0.54,26.9,1.1,10-01-2022,02:00,19.7,72.0,1015.2,0.0,19.8,37,0
2022-01-10T03:00,10-01-2022,03:00,222,0.52,30.8,0.7,10-01-2022,03:00,18.9,63.0,1015.0,0.0,32.7,30,0
2022-01-10T04:00,10-01-2022,04:00,219,0.48,22.4,0.0,10-01-2022,04:00,18.6,58.0,1014.7,0.0,28.5,35,0
2022-01-10T05:00,10-01-2022,05:00,217,0.46,24.4,0.7,10-01-2022,05:00,17.7,61.0,1014.4,0.0,27.9,33,0
2022-01-10T06:00,10-01-2022,06:00,210,0.44,29.9,0.9,10-01-2022,06:00,17.3,62.0,1014.1,0.0,28.4,29,0
2022-01-10T07:00,10-01-2022,07:00,203,0.44,27.3,1.1,10-01-2022,07:00,17.1,62.0,1014.1,0.0,27.4,28,0
2022-01-10T08:00,10-01-2022,08:00,196,0.42,29.7,1.1,10-01-2022,08:00,16.9,62.0,1014.3,0.0,23.2,26,0
2022-01-10T09:00,10-01-2022,09:00,192,0.42,30.9,0.7,10-01-2022,09:00,16.8,63.0,1014.8,0.0,22.4,26,0
2022-01-10T10:00,10-01-2022,10:00,188,0.4,30.5,0.2,10-01-2022,10:00,16.5,65.0,1015.4,0.0,22.0,21,0
2022-01-10T11:00,10-01-2022,11:00,184,0.4,27.8,0.5,10-01-2022,11:00,16.5,64.0,1016.0,0.0,21.8,22,0
2022-01-10T12:00,10-01-2022,12:00,186,0.42,28.6,1.1,10-01-2022,12:00,17.5,59.0,1016.8,0.0,20.6,27,0
2022-01-10T13:00,10-01-2022,13:00,187,0.44,24.8,1.5,10-01-2022,13:00,19.2,49.0,1016.7,0.0,20.7,35,0
2022-01-10T14:00,10-01-2022,14:00,189,0.46,27.0,1.6,10-01-2022,14:00,20.2,41.0,1016.1,0.0,15.6,40,0
2022-01-10T15:00,10-01-2022,15:00,191,0.42,28.9,1.1,10-01-2022,15:00,21.0,37.0,1015.2,0.0,10.5,41,0
2022-01-10T16:00,10-01-2022,16:00,193,0.4,25.8,0.4,10-01-2022,16:00,21.7,34.0,1013.9,0.0,6.4,47,0
2022-01-10T17:00,10-01-2022,17:00,195,0.36,29.7,0.6,10-01-2022,17:00,22.4,32.0,1012.9,0.0,2.9,83,0
2022-01-10T18:00,10-01-2022,18:00,195,0.34,23.2,1.3,10-01-2022,18:00,22.7,33.0,1012.4,0.0,4.7,171,0
2022-01-10T19:00,10-01-2022,19:00,196,0.32,23.7,1.7,10-01-2022,19:00,21.8,44.0,1012.3,0.0,13.2,197,0
2022-01-10T20:00,10-01-2022,20:00,196,0.3,26.6,2.0,10-01-2022,20:00,20.6,50.0,1013.0,0.0,18.2,194,0
2022-01-10T21:00,10-01-2022,21:00,196,0.32,28.6,2.0,10-01-2022,21:00,20.3,47.0,1013.4,0.0,13.5,189,0
2022-01-10T22:00,10-01-2022,22:00,196,0.36,25.7,1.7,10-01-2022,22:00,20.9,46.0,1014.1,0.0,5.3,118,0
2022-01-10T23:00,10-01-2022,23:00,196,0.38,23.3,1.0,10-01-2022,23:00,21.1,52.0,1014.8,0.0,10.2,72,0
2022-01-11T00:00,11-01-2022,00:00,195,0.36,23.5,0.3,11-01-2022,00:00,20.8,56.0,1015.2,0.0,12.7,55,0
2022-01-11T01:00,11-01-2022,01:00,194,0.34,25.0,0.4,11-01-2022,01:00,20.1,63.0,1015.4,0.0,13.3,38,0
2022-01-11T02:00,11-01-2022,02:00,193,0.32,25.8,0.7,11-01-2022,02:00,19.0,66.0,1015.2,0.0,19.5,16,0
2022-01-11T03:00,11-01-2022,03:00,191,0.32,30.6,0.7,11-01-2022,03:00,18.6,58.0,1014.9,0.0,27.5,14,0
2022-01-11T04:00,11-01-2022,04:00,189,0.34,25.8,0.4,11-01-2022,04:00,18.6,59.0,1014.6,0.0,30.4,14,0
2022-01-11T05:00,11-01-2022,05:00,187,0.34,28.4,0.3,11-01-2022,05:00,18.3,60.0,1014.3,0.0,31.5,16,0
2022-01-11T06:00,11-01-2022,06:00,142,0.38,27.5,0.7,11-01-2022,06:00,18.0,62.0,1013.8,0.0,31.7,17,0
2022-01-11T07:00,11-01-2022,07:00,96,0.42,23.2,1.1,11-01-2022,07:00,17.7,62.0,1013.7,0.0,31.8,18,0
2022-01-11T08:00,11-01-2022,08:00,51,0.46,24.3,1.3,11-01-2022,08:00,17.3,62.0,1013.9,0.0,30.9,19,0
2022-01-11T09:00,11-01-2022,09:00,49,0.5,25.3,1.3,11-01-2022,09:00,17.1,64.0,1014.6,0.0,32.2,18,0
2022-01-11T10:00,11-01-2022,10:00,47,0.54,30.8,1.1,11-01-2022,10:00,16.9,64.0,1015.2,0.0,32.1,18,0
2022-01-11T11:00,11-01-2022,11:00,45,0.58,28.0,0.4,11-01-2022,11:00,17.1,62.0,1016.0,0.0,31.6,21,0
2022-01-11T12:00,11-01-2022,12:00,59,0.56,25.7,0.3,11-01-2022,12:00,18.2,59.0,1016.6,0.0,29.5,27,0
2022-01-11T13:00,11-01-2022,13:00,72,0.52,23.6,0.7,11-01-2022,13:00,20.0,53.0,1016.8,0.0,26.9,30,0
2022-01-11T14:00,11-01-2022,14:00,86,0.5,29.1,1.1,11-01-2022,14:00,21.8,47.0,1016.0,0.0,26.8,36,0
2022-01-11T15:00,11-01-2022,15:00,99,0.46,27.6,1.3,11-01-2022,15:00,22.9,43.0,1015.0,0.0,23.5,41,0
2022-01-11T16:00,11-01-2022,16:00,112,0.44,29.8,1.0,11-01-2022,16:00,23.7,40.0,1013.8,0.0,17.8,45,0
2022-01-11T17:00,11-01-2022,17:00,125,0.4,26.9,0.3,11-01-2022,17:00,24.3,38.0,1012.9,0.0,12.7,47,0
2022-01-11T18:00,11-01-2022,18:00,136,0.38,24.7,0.6,11-01-2022,18:00,24.8,37.0,1012.3,0.0,10.7,42,0
2022-01-11T19:00,11-01-2022,19:00,147,0.34,29.3,1.3,11-01-2022,19:00,25.1,36.0,1012.1,0.0,11.9,25,0
2022-01-11T20:00,11-01-2022,20:00,158,0.32,28.8,1.8,11-01-2022,20:00,24.8,33.0,1012.8,0.0,18.2,8,0
2022-01-11T21:00,11-01-2022,21:00,162,0.32,29.2,2.2,11-01-2022,21:00,23.9,35.0,1013.3,0.0,21.5,14,0
2022-01-11T22:00,11-01-2022,22:00,165,0.32,24.5,2.2,11-01-2022,22:00,22.7,47.0,1014.0,0.0,27.6,22,0
2022-01-11T23:00,11-01-2022,23:00,169,0.32,27.1,1.8,11-01-2022,23:00,21.8,47.0,1014.7,0.0,29.1,26,0
2022-01-12T00:00,12-01-2022,00:00,134,0.36,26.1,1.1,12-01-2022,00:00,20.8,49.0,1015.0,0.0,29.4,23,0
2022-01-12T01:00,12-01-2022,01:00,99,0.42,24.3,0.4,12-01-2022,01:00,20.0,50.0,1015.3,0.0,31.1,20,0
2022-01-12T02:00,12-01-2022,02:00,64,0.46,22.6,0.4,12-01-2022,02:00,19.2,54.0,1015.1,0.0,32.0,19,0
2022-01-12T03:00,12-01-2022,03:00,55,0.46,30.8,0.8,12-01-2022,03:00,18.6,58.0,1014.6,0.0,32.1,18,0
2022-01-12T04:00,12-01-2022,04:00,47,0.48,24.0,1.0,12-01-2022,04:00,18.1,59.0,1014.4,0.0,30.2,15,0
2022-01-12T05:00,12-01-2022,05:00,38,0.48,29.7,0.6,12-01-2022,05:00,17.5,61.0,1014.1,0.0,28.5,13,0
2022-01-12T06:00,12-01-2022,06:00,42,0.48,24.3,0.4,12-01-2022,06:00,17.1,63.0,1013.7,0.0,28.8,13,0
2022-01-12T07:00,12-01-2022,07:00,45,0.46,24.7,0.6,12-01-2022,07:00,16.8,63.0,1013.7,0.0,30.2,15,0
2022-01-12T08:00,12-01-2022,08:00,49,0.46,29.1,0.9,12-01-2022,08:00,16.4,64.0,1013.9,0.0,29.2,16,0
2022-01-12T09:00,12-01-2022,09:00,52,0.44,30.5,1.3,12-01-2022,09:00,16.1,66.0,1014.6,0.0,28.5,16,0
2022-01-12T10:00,12-01-2022,10:00,56,0.44,29.6,1.3,12-01-2022,10:00,15.9,66.0,1015.4,0.0,29.1,15,0
2022-01-12T11:00,12-01-2022,11:00,59,0.42,29.9,1.1,12-01-2022,11:00,16.2,65.0,1015.9,0.0,31.2,19,0
2022-01-12T12:00,12-01-2022,12:00,65,0.42,22.1,0.6,12-01-2022,12:00,17.6,60.0,1016.5,0.0,28.8,26,0
2022-01-12T13:00,12-01-2022,13:00,71,0.4,22.2,0.3,12-01-2022,13:00,19.6,52.0,1016.6,0.0,25.0,36,0
2022-01-12T14:00,12-01-2022,14:00,77,0.4,26.5,0.7,12-01-2022,14:00,21.0,45.0,1016.0,0.0,25.5,50,0
2022-01-12T15:00,12-01-2022,15:00,88,0.38,24.7,1.1,12-01-2022,15:00,21.9,40.0,1014.8,0.0,23.0,58,0
2022-01-12T16:00,12-01-2022,16:00,98,0.38,24.7,1.3,12-01-2022,16:00,22.4,39.0,1013.4,0.0,19.7,66,0
2022-01-12T17:00,12-01-2022,17:00,109,0.36,30.4,0.9,12-01-2022,17:00,22.9,39.0,1012.3,0.0,18.6,75,0
2022-01-12T18:00,12-01-2022,18:00,117,0.34,29.9,0.3,12-01-2022,18:00,23.1,41.0,1011.8,0.0,17.3,86,0
2022-01-12T19:00,12-01-2022,19:00,126,0.34,30.9,0.5,12-01-2022,19:00,23.0,46.0,1011.8,0.0,16.3,98,0
2022-01-12T20:00,12-01-2022,20:00,134,0.32,25.4,1.3,12-01-2022,20:00,22.3,53.0,1012.4,0.0,16.4,109,0
2022-01-12T21:00,12-01-2022,21:00,140,0.3,28.6,1.8,12-01-2022,21:00,21.7,57.0,1013.0,0.0,17.8,104,0
2022-01-12T22:00,12-01-2022,22:00,145,0.3,23.5,2.2,12-01-2022,22:00,21.7,59.0,1013.8,0.0,14.1,84,0
2022-01-12T23:00,12-01-2022,23:00,151,0.28,31.0,2.2,12-01-2022,23:00,21.4,62.0,1014.5,0.0,7.3,9,0
2022-01-13T00:00,13-01-2022,00:00,151,0.3,22.6,1.8,13-01-2022,00:00,20.3,67.0,1014.8,0.0,12.0,321,0
2022-01-13T01:00,13-01-2022,01:00,150,0.3,30.9,1.1,13-01-2022,01:00,19.7,65.0,1014.8,0.0,12.6,347,0
2022-01-13T02:00,13-01-2022,02:00,150,0.32,24.8,0.4,13-01-2022,02:00,19.2,58.0,1014.2,0.0,19.5,23,0
2022-01-13T03:00,13-01-2022,03:00,149,0.34,22.7,0.6,13-01-2022,03:00,18.8,55.0,1013.7,0.0,28.2,25,0
2022-01-13T04:00,13-01-2022,04:00,147,0.34,26.2,1.1,13-01-2022,04:00,18.3,58.0,1013.3,0.0,30.6,24,0
2022-01-13T05:00,13-01-2022,05:00,146,0.36,24.0,1.1,13-01-2022,05:00,18.0,60.0,1013.1,0.0,31.7,21,0
2022-01-13T06:00,13-01-2022,06:00,130,0.38,26.3,1.0,13-01-2022,06:00,17.8,61.0,1012.8,0.0,31.6,21,0
2022-01-13T07:00,13-01-2022,07:00,115,0.4,26.5,0.5,13-01-2022,07:00,17.6,60.0,1012.5,0.0,30.6,27,0
2022-01-13T08:00,13-01-2022,08:00,99,0.42,26.5,0.3,13-01-2022,08:00,17.4,62.0,1012.7,0.0,27.7,30,0
2022-01-13T09:00,13-01-2022,09:00,100,0.4,24.6,0.7,13-01-2022,09:00,17.2,63.0,1013.2,0.0,26.4,29,0
2022-01-13T10:00,13-01-2022,10:00,101,0.4,28.3,1.3,13-01-2022,10:00,16.8,63.0,1014.0,0.0,27.3,23,0
2022-01-13T11:00,13-01-2022,11:00,102,0.38,27.4,1.3,13-01-2022,11:00,16.9,60.0,1014.6,0.0,27.1,17,0
2022-01-13T12:00,13-01-2022,12:00,110,0.36,26.2,1.1,13-01-2022,12:00,18.3,54.0,1015.4,0.0,25.8,19,0
2022-01-13T13:00,13-01-2022,13:00,119,0.36,30.7,0.5,13-01-2022,13:00,20.5,48.0,1015.6,0.0,22.9,22,0
2022-01-13T14:00,13-01-2022,14:00,127,0.34,23.0,0.3,13-01-2022,14:00,22.2,44.0,1014.7,0.0,21.8,34,0
2022-01-13T15:00,13-01-2022,15:00,133,0.32,29.0,0.7,13-01-2022,15:00,23.2,42.0,1013.7,0.0,16.8,47,0
2022-01-13T16:00,13-01-2022,16:00,139,0.32,23.9,1.1,13-01-2022,16:00,23.8,42.0,1012.5,0.0,12.5,72,0
2022-01-13T17:00,13-01-2022,17:00,145,0.3,24.6,1.3,13-01-2022,17:00,24.0,45.0,1011.4,0.0,11.5,104,0
2022-01-13T18:00,13-01-2022,18:00,150,0.3,24.3,0.8,13-01-2022,18:00,23.5,53.0,1010.9,0.0,12.2,137,0
2022-01-13T19:00,13-01-2022,19:00,156,0.28,24.1,0.3,13-01-2022,19:00,22.3,60.0,1010.8,0.0,15.4,213,0
2022-01-13T20:00,13-01-2022,20:00,161,0.28,25.9,0.9,13-01-2022,20:00,21.9,60.0,1011.0,0.0,14.5,247,0
2022-01-13T21:00,13-01-2022,21:00,170,0.28,31.0,1.6,13-01-2022,21:00,22.2,53.0,1011.3,0.0,11.9,284,0
2022-01-13T22:00,13-01-2022,22:00,179,0.3,29.9,2.2,13-01-2022,22:00,22.0,55.0,1011.8,2.0,7.7,319,0
2022-01-13T23:00,13-01-2022,23:00,188,0.3,28.0,2.3,13-01-2022,23:00,21.8,61.0,1012.3,2.0,4.8,333,0
2022-01-14T00:00,14-01-2022,00:00,189,0.32,24.8,2.3,14-01-2022,00:00,21.6,64.0,1012.7,0.0,3.7,11,0
2022-01-14T01:00,14-01-2022,01:00,190,0.36,29.4,1.6,14-01-2022,01:00,20.8,71.0,1012.9,0.0,8.7,7,0
2022-01-14T02:00,14-01-2022,02:00,191,0.38,25.7,0.7,14-01-2022,02:00,20.5,69.0,1013.0,1.0,19.7,21,0
2022-01-14T03:00,14-01-2022,03:00,182,0.4,29.6,0.3,14-01-2022,03:00,19.6,58.0,1012.8,2.0,23.5,27,0
2022-01-14T04:00,14-01-2022,04:00,172,0.42,28.8,1.1,14-01-2022,04:00,19.3,54.0,1012.8,1.0,29.3,28,0
2022-01-14T05:00,14-01-2022,05:00,163,0.44,25.5,1.7,14-01-2022,05:00,19.1,54.0,1012.7,0.0,32.7,25,0
2022-01-14T06:00,14-01-2022,06:00,135,0.46,23.6,1.7,14-01-2022,06:00,18.8,55.0,1012.3,4.0,32.8,26,0
2022-01-14T07:00,14-01-2022,07:00,108,0.46,28.5,1.1,14-01-2022,07:00,18.6,56.0,1012.4,65.0,32.7,28,0
2022-01-14T08:00,14-01-2022,08:00,80,0.48,24.8,0.6,14-01-2022,08:00,18.6,56.0,1012.4,21.0,31.2,27,0
2022-01-14T09:00,14-01-2022,09:00,77,0.48,23.4,0.4,14-01-2022,09:00,18.8,55.0,1012.7,100.0,30.8,29,0
2022-01-14T10:00,14-01-2022,10:00,74,0.48,25.8,0.7,14-01-2022,10:00,18.8,55.0,1013.4,100.0,31.7,28,0
2022-01-14T11:00,14-01-2022,11:00,71,0.48,28.2,1.1,14-01-2022,11:00,18.9,55.0,1014.4,85.0,33.5,25,0
2022-01-14T12:00,14-01-2022,12:00,73,0.5,25.5,1.1,14-01-2022,12:00,19.8,52.0,1015.2,0.0,30.1,25,0
2022-01-14T13:00,14-01-2022,13:00,74,0.5,27.6,0.7,14-01-2022,13:00,21.8,45.0,1015.4,27.0,26.9,30,0
2022-01-14T14:00,14-01-2022,14:00,76,0.52,28.3,0.3,14-01-2022,14:00,23.3,43.0,1014.9,2.0,27.1,41,0
2022-01-14T15:00,14-01-2022,15:00,87,0.5,23.1,0.6,14-01-2022,15:00,24.1,43.0,1013.8,4.0,24.0,50,0
2022-01-14T16:00,14-01-2022,16:00,98,0.48,23.3,1.3,14-01-2022,16:00,24.6,44.0,1012.4,1.0,20.5,62,0
2022-01-14T17:00,14-01-2022,17:00,109,0.46,23.6,1.7,14-01-2022,17:00,24.8,45.0,1011.2,0.0,18.3,80,0
2022-01-14T18:00,14-01-2022,18:00,114,0.44,30.9,1.7,14-01-2022,18:00,24.3,53.0,1010.5,0.0,20.7,98,0
2022-01-14T19:00,14-01-2022,19:00,120,0.42,24.1,1.1,14-01-2022,19:00,23.6,62.0,1010.3,1.0,26.9,102,0
2022-01-14T20:00,14-01-2022,20:00,125,0.4,29.9,0.3,14-01-2022,20:00,23.3,65.0,1010.8,3.0,28.8,99,0
2022-01-14T21:00,14-01-2022,21:00,127,0.4,30.3,0.7,14-01-2022,21:00,23.1,65.0,1011.4,24.0,21.6,87,0
2022-01-14T22:00,14-01-2022,22:00,130,0.38,24.0,1.4,14-01-2022,22:00,22.8,68.0,1012.4,14.0,10.6,55,0
2022-01-14T23:00,14-01-2022,23:00,132,0.38,28.6,2.0,14-01-2022,23:00,22.1,72.0,1013.1,8.0,7.2,333,0
2022-01-15T00:00,15-01-2022,00:00,132,0.38,28.3,2.2,15-01-2022,00:00,21.9,75.0,1013.9,5.0,7.2,323,0
2022-01-15T01:00,15-01-2022,01:00,132,0.4,23.3,2.0,15-01-2022,01:00,21.6,76.0,1014.1,0.0,14.2,16,0
2022-01-15T02:00,15-01-2022,02:00,132,0.4,23.7,1.1,15-01-2022,02:00,20.8,60.0,1014.1,0.0,25.4,32,0
2022-01-15T03:00,15-01-2022,03:00,121,0.4,25.0,0.3,15-01-2022,03:00,20.2,55.0,1013.6,0.0,31.9,32,0
2022-01-15T04:00,15-01-2022,04:00,111,0.42,27.1,0.9,15-01-2022,04:00,19.8,53.0,1013.5,0.0,33.8,28,0
2022-01-15T05:00,15-01-2022,05:00,100,0.42,24.7,1.7,15-01-2022,05:00,19.4,52.0,1013.3,0.0,33.7,25,0
2022-01-15T06:00,15-01-2022,06:00,91,0.44,27.5,2.2,15-01-2022,06:00,19.1,52.0,1013.1,0.0,32.1,29,0
2022-01-15T07:00,15-01-2022,07:00,82,0.46,25.7,2.1,15-01-2022,07:00,18.9,53.0,1013.1,0.0,30.7,36,0
2022-01-15T08:00,15-01-2022,08:00,73,0.48,25.0,1.4,15-01-2022,08:00,18.8,56.0,1013.1,0.0,30.9,42,0
2022-01-15T09:00,15-01-2022,09:00,74,0.48,26.1,0.6,15-01-2022,09:00,18.6,57.0,1013.6,0.0,32.2,40,0
2022-01-15T10:00,15-01-2022,10:00,74,0.48,26.8,0.3,15-01-2022,10:00,18.5,58.0,1014.1,0.0,31.4,42,0
2022-01-15T11:00,15-01-2022,11:00,75,0.48,22.8,0.7,15-01-2022,11:00,18.8,57.0,1014.7,0.0,30.6,43,0
2022-01-15T12:00,15-01-2022,12:00,78,0.5,23.5,1.1,15-01-2022,12:00,19.9,53.0,1015.4,0.0,28.3,44,0
2022-01-15T13:00,15-01-2022,13:00,81,0.5,25.7,1.1,15-01-2022,13:00,21.4,52.0,1015.8,0.0,28.4,52,0
2022-01-15T14:00,15-01-2022,14:00,84,0.52,29.4,0.5,15-01-2022,14:00,22.4,54.0,1015.5,0.0,27.2,62,0
2022-01-15T15:00,15-01-2022,15:00,90,0.5,30.1,0.4,15-01-2022,15:00,23.1,57.0,1014.8,0.0,26.7,74,0
2022-01-15T16:00,15-01-2022,16:00,97,0.48,25.3,1.1,15-01-2022,16:00,23.2,61.0,1013.7,0.0,26.5,82,0
2022-01-15T17:00,15-01-2022,17:00,103,0.46,25.8,1.8,15-01-2022,17:00,23.1,67.0,1012.7,0.0,25.7,85,0
2022-01-15T18:00,15-01-2022,18:00,111,0.44,30.6,2.2,15-01-2022,18:00,23.2,70.0,1012.0,62.0,23.6,83,0
2022-01-15T19:00,15-01-2022,19:00,120,0.42,30.7,2.0,15-01-2022,19:00,23.2,73.0,1011.7,92.0,23.5,85,0
2022-01-15T20:00,15-01-2022,20:00,128,0.4,30.6,1.3,15-01-2022,20:00,23.2,73.0,1012.0,89.0,24.6,83,0
2022-01-15T21:00,15-01-2022,21:00,136,0.38,27.9,0.3,15-01-2022,21:00,23.1,74.0,1012.5,39.0,24.3,82,0
2022-01-15T22:00,15-01-2022,22:00,144,0.36,25.5,0.9,15-01-2022,22:00,22.8,79.0,1013.0,5.0,22.1,83,0
2022-01-15T23:00,15-01-2022,23:00,152,0.34,26.1,1.6,15-01-2022,23:00,22.7,80.0,1013.9,2.0,23.5,72,0
2022-01-16T00:00,16-01-2022,00:00,154,0.34,28.1,2.0,16-01-2022,00:00,22.2,72.0,1014.7,0.0,22.1,46,0
2022-01-16T01:00,16-01-2022,01:00,157,0.34,29.0,2.0,16-01-2022,01:00,21.4,69.0,1014.4,0.0,22.4,15,0
2022-01-16T02:00,16-01-2022,02:00,159,0.34,24.2,1.4,16-01-2022,02:00,21.1,69.0,1014.5,0.0,21.2,15,0
2022-01-16T03:00,16-01-2022,03:00,161,0.36,27.6,0.5,16-01-2022,03:00,21.0,62.0,1014.5,1.0,25.1,32,0
2022-01-16T04:00,16-01-2022,04:00,163,0.4,28.4,0.6,16-01-2022,04:00,20.9,59.0,1014.0,0.0,30.1,34,0
2022-01-16T05:00,16-01-2022,05:00,165,0.42,28.9,1.7,16-01-2022,05:00,20.5,61.0,1013.5,0.0,33.3,36,0
2022-01-16T06:00,16-01-2022,06:00,142,0.46,22.9,2.4,16-01-2022,06:00,20.1,63.0,1012.6,0.0,35.2,35,0
2022-01-16T07:00,16-01-2022,07:00,119,0.48,27.7,2.6,16-01-2022,07:00,19.9,65.0,1012.2,0.0,35.2,37,0
2022-01-16T08:00,16-01-2022,08:00,96,0.52,28.6,2.1,16-01-2022,08:00,19.9,66.0,1012.7,0.0,35.7,41,0
2022-01-16T09:00,16-01-2022,09:00,92,0.54,24.3,1.4,16-01-2022,09:00,19.6,66.0,1013.2,0.0,35.7,43,0
2022-01-16T10:00,16-01-2022,10:00,88,0.56,22.9,0.5,16-01-2022,10:00,19.5,66.0,1013.9,0.0,36.7,44,0
2022-01-16T11:00,16-01-2022,11:00,84,0.58,22.6,0.4,16-01-2022,11:00,19.8,66.0,1014.9,0.0,37.4,45,0
2022-01-16T12:00,16-01-2022,12:00,85,0.6,28.3,0.9,16-01-2022,12:00,20.9,62.0,1015.8,0.0,34.9,48,0
2022-01-16T13:00,16-01-2022,13:00,87,0.64,25.2,0.9,16-01-2022,13:00,22.3,60.0,1016.1,0.0,32.0,56,0
2022-01-16T14:00,16-01-2022,14:00,88,0.66,28.6,0.7,16-01-2022,14:00,23.3,59.0,1015.8,0.0,30.8,66,0
2022-01-16T15:00,16-01-2022,15:00,93,0.64,26.6,0.2,16-01-2022,15:00,24.0,60.0,1014.9,0.0,29.9,72,0
2022-01-16T16:00,16-01-2022,16:00,99,0.6,28.9,1.1,16-01-2022,16:00,24.1,64.0,1013.9,0.0,29.4,82,0
2022-01-16T17:00,16-01-2022,17:00,104,0.58,29.4,1.8,16-01-2022,17:00,23.2,71.0,1013.1,0.0,31.7,92,0
2022-01-16T18:00,16-01-2022,18:00,109,0.54,23.2,2.3,16-01-2022,18:00,23.0,72.0,1012.3,0.0,30.3,87,0
2022-01-16T19:00,16-01-2022,19:00,114,0.5,25.4,2.5,16-01-2022,19:00,23.4,71.0,1012.2,0.0,27.4,87,0
2022-01-16T20:00,16-01-2022,20:00,119,0.46,27.0,2.2,16-01-2022,20:00,23.0,78.0,1012.7,0.0,29.5,89,0
2022-01-16T21:00,16-01-2022,21:00,126,0.42,28.0,1.1,16-01-2022,21:00,22.4,82.0,1013.0,0.0,28.5,93,0
